40.851741559385545,-73.87450683538007
40.82415096620835,-73.85502271440788
40.75736410621517,-73.89074595411564
40.913099086046095,-73.87904161524303
40.845685201033724,-73.83968093914689
40.795846597406715,-73.86148195377933
40.76305205135149,-73.83594793908853
40.81224752607312,-73.90012879280151
40.79697805980046,-73.79310403679744
40.88131975216636,-73.807072961673
40.890836269297914,-73.84751640316838
40.86498662109222,-73.924900047341
40.874912153707434,-73.92324175967963
40.85172767435161,-73.94689739909968
40.83688076380333,-73.94772441123176
40.85102243931721,-73.94437067333826
40.856890138513364,-73.85430214846465
40.76441980472456,-73.85305030784482
40.78862307549778,-73.84898740992514
40.833333506109554,-73.88755668244984
40.835692973518064,-73.89002568313306
40.82021972662256,-73.84858928949065
40.859302878950295,-73.84536877718091
40.79278446651291,-73.93717353576042
40.842061110282444,-73.91088211667257
40.78043940439673,-73.90512765160732
40.84003688636873,-73.82262764599542
40.87455208765377,-73.81166028776383
40.8162850151096,-73.82863194554069
40.87302512362305,-73.84919297259377
40.77015618204009,-73.84186844635418
40.78366404001415,-73.8114376397847
40.908489292166024,-73.87461136366476
40.8778347322606,-73.79923726804648
40.917144742884076,-73.86460488888608
40.788416535076514,-73.93330670472781
40.877189827320485,-73.87279186123645
40.883282296698866,-73.83903119044656
40.76585485748165,-73.83784337168115
40.79829571871705,-73.82113496528578
40.770899913109105,-73.91212841194405
40.86167131760203,-73.79160853951781
40.86671182373827,-73.84927031709287
40.869178404463625,-73.83300271038848
40.85059201278656,-73.89553272904361
40.88687330049376,-73.84144968301972
40.91503110344073,-73.88142623857651
40.853761446469036,-73.81627971921995
40.82863471853376,-73.79380952374248
40.91004391551601,-73.89391853280455
40.83301726025418,-73.79195065374358
40.84832417964894,-73.95244133876264
40.90120237199092,-73.80916813140364
40.81050887155307,-73.83356236100784
40.851596059957146,-73.87650558900381
40.87033610069222,-73.81880160051016
40.88750028372187,-73.85769123783882
40.823714230921546,-73.81403396253131
40.7970536887888,-73.80332202712167
40.91307984951672,-73.8549105805264
40.84302367916195,-73.79498703648441
40.874363267443684,-73.823702231477
40.77820865153361,-73.82227216341983
40.79254513540166,-73.8330534937401
40.87154940136592,-73.8432688313216
40.822126785113014,-73.89751943984503
40.80792327935203,-73.89021486827838
40.78316029335921,-73.87338881873126
40.89467393781521,-73.86097553486933
40.84127711519046,-73.792065262793
40.850348702153475,-73.87515761784442
40.76815986870154,-73.90199733046641
40.85694176330862,-73.79387070408569
40.82787393164528,-73.81363378586578
40.76701016439916,-73.87373889978076
40.7934057766426,-73.88307118977293
40.877836307463525,-73.84145068654297
40.82971566544022,-73.81246192935193
40.87258766087951,-73.8581367503432
40.8889724230072,-73.87642750965647
40.7885627916954,-73.86245182585829
40.786742772591424,-73.86446154199672
40.92511587006705,-73.88279326590111
40.758333257274565,-73.9070662078805
40.82916990590155,-73.82143139262135
40.880602223580695,-73.82785989009177
40.85196063094954,-73.80749863146173
40.84940471614976,-73.80337993411077
40.778468296409336,-73.81561653670218
40.83556786000136,-73.91244462675225
40.78273922968385,-73.9101345626021
40.85203537469178,-73.83919421239352
40.820388691741115,-73.95103234591691
40.88129438996554,-73.85077694969694
40.83402432161778,-73.91705215849358
40.809745835872995,-73.9333877244885
40.80311535249033,-73.91014309703942
40.76167639825543,-73.909537328424
40.813364394966285,-73.80057736842727
